max_s11 min_s11 max_s22 min_s22 max_s12 min_s12 max_e11 min_e11 max_e22 min_e22 max_e12 min_e12
1.060775680541992188e+02 9.666918945312500000e+01 1.059464797973632812e+02 9.673177337646484375e+01 3.268173933029174805e+00 -5.269561290740966797e+00 1.060775680541992188e+02 9.666918945312500000e+01 1.059464797973632812e+02 9.673177337646484375e+01 3.268173933029174805e+00 -5.269561290740966797e+00
1.043844451904296875e+02 9.695732116699218750e+01 1.043878250122070312e+02 9.723326873779296875e+01 3.213387966156005859e+00 -2.922577142715454102e+00 1.043844451904296875e+02 9.695732116699218750e+01 1.043878250122070312e+02 9.723326873779296875e+01 3.213387966156005859e+00 -2.922577142715454102e+00
1.151354827880859375e+02 9.536087036132812500e+01 1.087359695434570312e+02 9.582791137695312500e+01 7.055088043212890625e+00 -3.933267354965209961e+00 1.151354827880859375e+02 9.536087036132812500e+01 1.087359695434570312e+02 9.582791137695312500e+01 7.055088043212890625e+00 -3.933267354965209961e+00
1.056070480346679688e+02 9.484973907470703125e+01 1.105198440551757812e+02 9.636027526855468750e+01 2.889235258102416992e+00 -3.176473140716552734e+00 1.056070480346679688e+02 9.484973907470703125e+01 1.105198440551757812e+02 9.636027526855468750e+01 2.889235258102416992e+00 -3.176473140716552734e+00
1.035527801513671875e+02 9.702113342285156250e+01 1.054472961425781250e+02 9.692180633544921875e+01 2.832971811294555664e+00 -3.021218299865722656e+00 1.035527801513671875e+02 9.702113342285156250e+01 1.054472961425781250e+02 9.692180633544921875e+01 2.832971811294555664e+00 -3.021218299865722656e+00
1.084739532470703125e+02 9.602832794189453125e+01 1.109000854492187500e+02 9.620834350585937500e+01 3.161086082458496094e+00 -5.772347927093505859e+00 1.084739532470703125e+02 9.602832794189453125e+01 1.109000854492187500e+02 9.620834350585937500e+01 3.161086082458496094e+00 -5.772347927093505859e+00
1.055285034179687500e+02 9.656365203857421875e+01 1.136846160888671875e+02 9.653389739990234375e+01 2.906504631042480469e+00 -5.239144325256347656e+00 1.055285034179687500e+02 9.656365203857421875e+01 1.136846160888671875e+02 9.653389739990234375e+01 2.906504631042480469e+00 -5.239144325256347656e+00
1.040153198242187500e+02 9.653491973876953125e+01 1.049599609375000000e+02 9.638365936279296875e+01 3.496026515960693359e+00 -2.949225902557373047e+00 1.040153198242187500e+02 9.653491973876953125e+01 1.049599609375000000e+02 9.638365936279296875e+01 3.496026515960693359e+00 -2.949225902557373047e+00
1.119227371215820312e+02 9.638973999023437500e+01 1.111511840820312500e+02 9.619023895263671875e+01 7.468151569366455078e+00 -3.397554874420166016e+00 1.119227371215820312e+02 9.638973999023437500e+01 1.111511840820312500e+02 9.619023895263671875e+01 7.468151569366455078e+00 -3.397554874420166016e+00
1.106667404174804688e+02 9.650438690185546875e+01 1.080582733154296875e+02 9.629996490478515625e+01 3.361042976379394531e+00 -6.567897796630859375e+00 1.106667404174804688e+02 9.650438690185546875e+01 1.080582733154296875e+02 9.629996490478515625e+01 3.361042976379394531e+00 -6.567897796630859375e+00
1.035046005249023438e+02 9.687049102783203125e+01 1.043623809814453125e+02 9.687178039550781250e+01 2.941095590591430664e+00 -2.880495309829711914e+00 1.035046005249023438e+02 9.687049102783203125e+01 1.043623809814453125e+02 9.687178039550781250e+01 2.941095590591430664e+00 -2.880495309829711914e+00
1.140370788574218750e+02 9.563646697998046875e+01 1.144340667724609375e+02 9.580496215820312500e+01 5.098536014556884766e+00 -6.332288265228271484e+00 1.140370788574218750e+02 9.563646697998046875e+01 1.144340667724609375e+02 9.580496215820312500e+01 5.098536014556884766e+00 -6.332288265228271484e+00
1.061120986938476562e+02 9.674272155761718750e+01 1.050117263793945312e+02 9.689475250244140625e+01 3.238277196884155273e+00 -4.370518684387207031e+00 1.061120986938476562e+02 9.674272155761718750e+01 1.050117263793945312e+02 9.689475250244140625e+01 3.238277196884155273e+00 -4.370518684387207031e+00
1.053977584838867188e+02 9.637389373779296875e+01 1.046858291625976562e+02 9.635233306884765625e+01 2.892765522003173828e+00 -4.615340709686279297e+00 1.053977584838867188e+02 9.637389373779296875e+01 1.046858291625976562e+02 9.635233306884765625e+01 2.892765522003173828e+00 -4.615340709686279297e+00
1.044884948730468750e+02 9.698566436767578125e+01 1.067524414062500000e+02 9.687365722656250000e+01 2.790967702865600586e+00 -4.853543758392333984e+00 1.044884948730468750e+02 9.698566436767578125e+01 1.067524414062500000e+02 9.687365722656250000e+01 2.790967702865600586e+00 -4.853543758392333984e+00
1.111110382080078125e+02 9.603821563720703125e+01 1.099807510375976562e+02 9.628598022460937500e+01 3.558322668075561523e+00 -6.893899440765380859e+00 1.111110382080078125e+02 9.603821563720703125e+01 1.099807510375976562e+02 9.628598022460937500e+01 3.558322668075561523e+00 -6.893899440765380859e+00
1.081643218994140625e+02 9.616751861572265625e+01 1.061202926635742188e+02 9.677272033691406250e+01 3.472597122192382812e+00 -4.341895580291748047e+00 1.081643218994140625e+02 9.616751861572265625e+01 1.061202926635742188e+02 9.677272033691406250e+01 3.472597122192382812e+00 -4.341895580291748047e+00
1.114948043823242188e+02 9.618637847900390625e+01 1.106576919555664062e+02 9.628208923339843750e+01 4.611388206481933594e+00 -5.844470500946044922e+00 1.114948043823242188e+02 9.618637847900390625e+01 1.106576919555664062e+02 9.628208923339843750e+01 4.611388206481933594e+00 -5.844470500946044922e+00
1.073051986694335938e+02 9.643011474609375000e+01 1.135734329223632812e+02 9.607993316650390625e+01 3.773547887802124023e+00 -4.239493370056152344e+00 1.073051986694335938e+02 9.643011474609375000e+01 1.135734329223632812e+02 9.607993316650390625e+01 3.773547887802124023e+00 -4.239493370056152344e+00
1.041247787475585938e+02 9.660759735107421875e+01 1.050606918334960938e+02 9.678871917724609375e+01 3.719396352767944336e+00 -3.237505435943603516e+00 1.041247787475585938e+02 9.660759735107421875e+01 1.050606918334960938e+02 9.678871917724609375e+01 3.719396352767944336e+00 -3.237505435943603516e+00
1.116707534790039062e+02 9.646723937988281250e+01 1.098518600463867188e+02 9.664468383789062500e+01 3.174185037612915039e+00 -5.099332332611083984e+00 1.116707534790039062e+02 9.646723937988281250e+01 1.098518600463867188e+02 9.664468383789062500e+01 3.174185037612915039e+00 -5.099332332611083984e+00
1.039198303222656250e+02 9.575911712646484375e+01 1.091251602172851562e+02 9.667857360839843750e+01 3.410359859466552734e+00 -3.435227155685424805e+00 1.039198303222656250e+02 9.575911712646484375e+01 1.091251602172851562e+02 9.667857360839843750e+01 3.410359859466552734e+00 -3.435227155685424805e+00
1.091116943359375000e+02 9.633306121826171875e+01 1.053946151733398438e+02 9.662780761718750000e+01 4.519129753112792969e+00 -3.745654821395874023e+00 1.091116943359375000e+02 9.633306121826171875e+01 1.053946151733398438e+02 9.662780761718750000e+01 4.519129753112792969e+00 -3.745654821395874023e+00
1.063254547119140625e+02 9.648471069335937500e+01 1.060165863037109375e+02 9.630236816406250000e+01 4.456146240234375000e+00 -4.856812477111816406e+00 1.063254547119140625e+02 9.648471069335937500e+01 1.060165863037109375e+02 9.630236816406250000e+01 4.456146240234375000e+00 -4.856812477111816406e+00
1.049013748168945312e+02 9.681938171386718750e+01 1.044922943115234375e+02 9.661424255371093750e+01 3.548514127731323242e+00 -3.995508670806884766e+00 1.049013748168945312e+02 9.681938171386718750e+01 1.044922943115234375e+02 9.661424255371093750e+01 3.548514127731323242e+00 -3.995508670806884766e+00
1.112978897094726562e+02 9.624150848388671875e+01 1.112097167968750000e+02 9.579406738281250000e+01 7.235871315002441406e+00 -5.441394805908203125e+00 1.112978897094726562e+02 9.624150848388671875e+01 1.112097167968750000e+02 9.579406738281250000e+01 7.235871315002441406e+00 -5.441394805908203125e+00
1.035119171142578125e+02 9.735832214355468750e+01 1.057659988403320312e+02 9.693246459960937500e+01 2.552119493484497070e+00 -2.578414678573608398e+00 1.035119171142578125e+02 9.735832214355468750e+01 1.057659988403320312e+02 9.693246459960937500e+01 2.552119493484497070e+00 -2.578414678573608398e+00
1.068708114624023438e+02 9.682743835449218750e+01 1.125362091064453125e+02 9.656092071533203125e+01 2.932858228683471680e+00 -4.898213386535644531e+00 1.068708114624023438e+02 9.682743835449218750e+01 1.125362091064453125e+02 9.656092071533203125e+01 2.932858228683471680e+00 -4.898213386535644531e+00
1.055654449462890625e+02 9.663583374023437500e+01 1.058846893310546875e+02 9.647943115234375000e+01 3.730125188827514648e+00 -3.056323528289794922e+00 1.055654449462890625e+02 9.663583374023437500e+01 1.058846893310546875e+02 9.647943115234375000e+01 3.730125188827514648e+00 -3.056323528289794922e+00
1.067604446411132812e+02 9.660771179199218750e+01 1.136587448120117188e+02 9.629280090332031250e+01 4.494280815124511719e+00 -4.468962669372558594e+00 1.067604446411132812e+02 9.660771179199218750e+01 1.136587448120117188e+02 9.629280090332031250e+01 4.494280815124511719e+00 -4.468962669372558594e+00
1.064144210815429688e+02 9.714596557617187500e+01 1.105344161987304688e+02 9.707524871826171875e+01 5.321148872375488281e+00 -2.635837316513061523e+00 1.064144210815429688e+02 9.714596557617187500e+01 1.105344161987304688e+02 9.707524871826171875e+01 5.321148872375488281e+00 -2.635837316513061523e+00
1.079025421142578125e+02 9.593113708496093750e+01 1.125704498291015625e+02 9.604180145263671875e+01 5.112419605255126953e+00 -2.778861761093139648e+00 1.079025421142578125e+02 9.593113708496093750e+01 1.125704498291015625e+02 9.604180145263671875e+01 5.112419605255126953e+00 -2.778861761093139648e+00
1.033769836425781250e+02 9.734796905517578125e+01 1.039759674072265625e+02 9.724676513671875000e+01 2.691806077957153320e+00 -2.596232891082763672e+00 1.033769836425781250e+02 9.734796905517578125e+01 1.039759674072265625e+02 9.724676513671875000e+01 2.691806077957153320e+00 -2.596232891082763672e+00
1.087392349243164062e+02 9.643006896972656250e+01 1.055081024169921875e+02 9.569884490966796875e+01 3.370051383972167969e+00 -3.179475545883178711e+00 1.087392349243164062e+02 9.643006896972656250e+01 1.055081024169921875e+02 9.569884490966796875e+01 3.370051383972167969e+00 -3.179475545883178711e+00
1.110186004638671875e+02 9.562129974365234375e+01 1.136819000244140625e+02 9.563896942138671875e+01 5.054628849029541016e+00 -4.738668918609619141e+00 1.110186004638671875e+02 9.562129974365234375e+01 1.136819000244140625e+02 9.563896942138671875e+01 5.054628849029541016e+00 -4.738668918609619141e+00
1.086173019409179688e+02 9.689527130126953125e+01 1.057047729492187500e+02 9.718700408935546875e+01 4.424443721771240234e+00 -3.587879180908203125e+00 1.086173019409179688e+02 9.689527130126953125e+01 1.057047729492187500e+02 9.718700408935546875e+01 4.424443721771240234e+00 -3.587879180908203125e+00
1.080216217041015625e+02 9.599291992187500000e+01 1.071406402587890625e+02 9.635604858398437500e+01 4.309866428375244141e+00 -4.942449569702148438e+00 1.080216217041015625e+02 9.599291992187500000e+01 1.071406402587890625e+02 9.635604858398437500e+01 4.309866428375244141e+00 -4.942449569702148438e+00
1.065706863403320312e+02 9.674168395996093750e+01 1.052866592407226562e+02 9.619829559326171875e+01 4.867789745330810547e+00 -3.175693750381469727e+00 1.065706863403320312e+02 9.674168395996093750e+01 1.052866592407226562e+02 9.619829559326171875e+01 4.867789745330810547e+00 -3.175693750381469727e+00
1.037169418334960938e+02 9.684482574462890625e+01 1.044252319335937500e+02 9.681346130371093750e+01 2.668394804000854492e+00 -3.456823110580444336e+00 1.037169418334960938e+02 9.684482574462890625e+01 1.044252319335937500e+02 9.681346130371093750e+01 2.668394804000854492e+00 -3.456823110580444336e+00
1.139312438964843750e+02 9.634638977050781250e+01 1.081509780883789062e+02 9.702605438232421875e+01 5.984094142913818359e+00 -2.982366800308227539e+00 1.139312438964843750e+02 9.634638977050781250e+01 1.081509780883789062e+02 9.702605438232421875e+01 5.984094142913818359e+00 -2.982366800308227539e+00
1.062309951782226562e+02 9.657456207275390625e+01 1.064623336791992188e+02 9.648493194580078125e+01 3.683111906051635742e+00 -2.771763563156127930e+00 1.062309951782226562e+02 9.657456207275390625e+01 1.064623336791992188e+02 9.648493194580078125e+01 3.683111906051635742e+00 -2.771763563156127930e+00
1.113735733032226562e+02 9.581076049804687500e+01 1.086683654785156250e+02 9.610537719726562500e+01 3.349832534790039062e+00 -5.312975406646728516e+00 1.113735733032226562e+02 9.581076049804687500e+01 1.086683654785156250e+02 9.610537719726562500e+01 3.349832534790039062e+00 -5.312975406646728516e+00
1.089739227294921875e+02 9.622572326660156250e+01 1.109203262329101562e+02 9.629585266113281250e+01 3.455438137054443359e+00 -5.713826179504394531e+00 1.089739227294921875e+02 9.622572326660156250e+01 1.109203262329101562e+02 9.629585266113281250e+01 3.455438137054443359e+00 -5.713826179504394531e+00
1.082297058105468750e+02 9.631639862060546875e+01 1.035141677856445312e+02 9.683221435546875000e+01 2.809837818145751953e+00 -2.868849277496337891e+00 1.082297058105468750e+02 9.631639862060546875e+01 1.035141677856445312e+02 9.683221435546875000e+01 2.809837818145751953e+00 -2.868849277496337891e+00
1.042104644775390625e+02 9.726848602294921875e+01 1.051139450073242188e+02 9.702582550048828125e+01 3.063042640686035156e+00 -2.501949071884155273e+00 1.042104644775390625e+02 9.726848602294921875e+01 1.051139450073242188e+02 9.702582550048828125e+01 3.063042640686035156e+00 -2.501949071884155273e+00
1.058551483154296875e+02 9.612606048583984375e+01 1.042963027954101562e+02 9.643804168701171875e+01 4.490086555480957031e+00 -3.558211565017700195e+00 1.058551483154296875e+02 9.612606048583984375e+01 1.042963027954101562e+02 9.643804168701171875e+01 4.490086555480957031e+00 -3.558211565017700195e+00
1.106031417846679688e+02 9.649780273437500000e+01 1.078784561157226562e+02 9.663251495361328125e+01 5.427689075469970703e+00 -2.659652948379516602e+00 1.106031417846679688e+02 9.649780273437500000e+01 1.078784561157226562e+02 9.663251495361328125e+01 5.427689075469970703e+00 -2.659652948379516602e+00
1.075563812255859375e+02 9.614880371093750000e+01 1.103282928466796875e+02 9.596322631835937500e+01 3.067397594451904297e+00 -4.625099658966064453e+00 1.075563812255859375e+02 9.614880371093750000e+01 1.103282928466796875e+02 9.596322631835937500e+01 3.067397594451904297e+00 -4.625099658966064453e+00
1.087114486694335938e+02 9.615795898437500000e+01 1.048760681152343750e+02 9.632170104980468750e+01 3.165497779846191406e+00 -3.346390724182128906e+00 1.087114486694335938e+02 9.615795898437500000e+01 1.048760681152343750e+02 9.632170104980468750e+01 3.165497779846191406e+00 -3.346390724182128906e+00
1.130228424072265625e+02 9.655234527587890625e+01 1.075403671264648438e+02 9.652188110351562500e+01 4.447014331817626953e+00 -5.092967510223388672e+00 1.130228424072265625e+02 9.655234527587890625e+01 1.075403671264648438e+02 9.652188110351562500e+01 4.447014331817626953e+00 -5.092967510223388672e+00
1.056106872558593750e+02 9.597570800781250000e+01 1.112450256347656250e+02 9.584043884277343750e+01 5.239377498626708984e+00 -3.435556173324584961e+00 1.056106872558593750e+02 9.597570800781250000e+01 1.112450256347656250e+02 9.584043884277343750e+01 5.239377498626708984e+00 -3.435556173324584961e+00
1.151671371459960938e+02 9.622844696044921875e+01 1.072545089721679688e+02 9.671798706054687500e+01 3.831097841262817383e+00 -3.971146106719970703e+00 1.151671371459960938e+02 9.622844696044921875e+01 1.072545089721679688e+02 9.671798706054687500e+01 3.831097841262817383e+00 -3.971146106719970703e+00
1.063734054565429688e+02 9.679184722900390625e+01 1.040965652465820312e+02 9.673338317871093750e+01 2.937111854553222656e+00 -2.786961793899536133e+00 1.063734054565429688e+02 9.679184722900390625e+01 1.040965652465820312e+02 9.673338317871093750e+01 2.937111854553222656e+00 -2.786961793899536133e+00
1.040005264282226562e+02 9.698992919921875000e+01 1.035619506835937500e+02 9.712208557128906250e+01 2.623094081878662109e+00 -2.882689714431762695e+00 1.040005264282226562e+02 9.698992919921875000e+01 1.035619506835937500e+02 9.712208557128906250e+01 2.623094081878662109e+00 -2.882689714431762695e+00
1.048913192749023438e+02 9.637416839599609375e+01 1.104855957031250000e+02 9.604565429687500000e+01 4.570249080657958984e+00 -3.343877077102661133e+00 1.048913192749023438e+02 9.637416839599609375e+01 1.104855957031250000e+02 9.604565429687500000e+01 4.570249080657958984e+00 -3.343877077102661133e+00
1.081943817138671875e+02 9.566831207275390625e+01 1.128737640380859375e+02 9.586889648437500000e+01 4.560925483703613281e+00 -6.525402069091796875e+00 1.081943817138671875e+02 9.566831207275390625e+01 1.128737640380859375e+02 9.586889648437500000e+01 4.560925483703613281e+00 -6.525402069091796875e+00
1.057961425781250000e+02 9.664014434814453125e+01 1.085669708251953125e+02 9.602187347412109375e+01 4.291094303131103516e+00 -3.762995243072509766e+00 1.057961425781250000e+02 9.664014434814453125e+01 1.085669708251953125e+02 9.602187347412109375e+01 4.291094303131103516e+00 -3.762995243072509766e+00
1.117635040283203125e+02 9.681549835205078125e+01 1.050206604003906250e+02 9.696478271484375000e+01 4.372011661529541016e+00 -2.731558561325073242e+00 1.117635040283203125e+02 9.681549835205078125e+01 1.050206604003906250e+02 9.696478271484375000e+01 4.372011661529541016e+00 -2.731558561325073242e+00
1.041554946899414062e+02 9.731610107421875000e+01 1.039900741577148438e+02 9.707704162597656250e+01 2.593935728073120117e+00 -2.827978849411010742e+00 1.041554946899414062e+02 9.731610107421875000e+01 1.039900741577148438e+02 9.707704162597656250e+01 2.593935728073120117e+00 -2.827978849411010742e+00
1.115341567993164062e+02 9.655434417724609375e+01 1.036162490844726562e+02 9.723564910888671875e+01 4.411807537078857422e+00 -3.476274251937866211e+00 1.115341567993164062e+02 9.655434417724609375e+01 1.036162490844726562e+02 9.723564910888671875e+01 4.411807537078857422e+00 -3.476274251937866211e+00
1.096786956787109375e+02 9.651624298095703125e+01 1.065248107910156250e+02 9.642646026611328125e+01 3.224690675735473633e+00 -3.365829229354858398e+00 1.096786956787109375e+02 9.651624298095703125e+01 1.065248107910156250e+02 9.642646026611328125e+01 3.224690675735473633e+00 -3.365829229354858398e+00
1.047721328735351562e+02 9.708726501464843750e+01 1.075430908203125000e+02 9.700127410888671875e+01 3.409267187118530273e+00 -4.037403583526611328e+00 1.047721328735351562e+02 9.708726501464843750e+01 1.075430908203125000e+02 9.700127410888671875e+01 3.409267187118530273e+00 -4.037403583526611328e+00
1.093584823608398438e+02 9.616808319091796875e+01 1.069558868408203125e+02 9.609344482421875000e+01 3.823286771774291992e+00 -4.365293025970458984e+00 1.093584823608398438e+02 9.616808319091796875e+01 1.069558868408203125e+02 9.609344482421875000e+01 3.823286771774291992e+00 -4.365293025970458984e+00
1.061227111816406250e+02 9.633684539794921875e+01 1.056022567749023438e+02 9.651144409179687500e+01 3.028692722320556641e+00 -4.091157913208007812e+00 1.061227111816406250e+02 9.633684539794921875e+01 1.056022567749023438e+02 9.651144409179687500e+01 3.028692722320556641e+00 -4.091157913208007812e+00
1.058439712524414062e+02 9.695357513427734375e+01 1.051050186157226562e+02 9.684259796142578125e+01 2.679927587509155273e+00 -2.918009042739868164e+00 1.058439712524414062e+02 9.695357513427734375e+01 1.051050186157226562e+02 9.684259796142578125e+01 2.679927587509155273e+00 -2.918009042739868164e+00
1.048233337402343750e+02 9.707172393798828125e+01 1.050703125000000000e+02 9.727279663085937500e+01 2.649953603744506836e+00 -2.888275146484375000e+00 1.048233337402343750e+02 9.707172393798828125e+01 1.050703125000000000e+02 9.727279663085937500e+01 2.649953603744506836e+00 -2.888275146484375000e+00
1.076107177734375000e+02 9.651783752441406250e+01 1.076502075195312500e+02 9.653198242187500000e+01 2.855577468872070312e+00 -4.674870014190673828e+00 1.076107177734375000e+02 9.651783752441406250e+01 1.076502075195312500e+02 9.653198242187500000e+01 2.855577468872070312e+00 -4.674870014190673828e+00
1.043623733520507812e+02 9.641327667236328125e+01 1.078463821411132812e+02 9.652643585205078125e+01 3.208108663558959961e+00 -2.891972780227661133e+00 1.043623733520507812e+02 9.641327667236328125e+01 1.078463821411132812e+02 9.652643585205078125e+01 3.208108663558959961e+00 -2.891972780227661133e+00
1.076581649780273438e+02 9.648188781738281250e+01 1.088740081787109375e+02 9.687052917480468750e+01 3.833477497100830078e+00 -4.622577190399169922e+00 1.076581649780273438e+02 9.648188781738281250e+01 1.088740081787109375e+02 9.687052917480468750e+01 3.833477497100830078e+00 -4.622577190399169922e+00
1.055335998535156250e+02 9.676910400390625000e+01 1.098031539916992188e+02 9.701700592041015625e+01 4.435420513153076172e+00 -2.824190378189086914e+00 1.055335998535156250e+02 9.676910400390625000e+01 1.098031539916992188e+02 9.701700592041015625e+01 4.435420513153076172e+00 -2.824190378189086914e+00
1.084008026123046875e+02 9.617977905273437500e+01 1.093118896484375000e+02 9.626941680908203125e+01 5.124382019042968750e+00 -5.104488849639892578e+00 1.084008026123046875e+02 9.617977905273437500e+01 1.093118896484375000e+02 9.626941680908203125e+01 5.124382019042968750e+00 -5.104488849639892578e+00
1.111847152709960938e+02 9.572969055175781250e+01 1.061152420043945312e+02 9.595624542236328125e+01 4.034543991088867188e+00 -4.427034854888916016e+00 1.111847152709960938e+02 9.572969055175781250e+01 1.061152420043945312e+02 9.595624542236328125e+01 4.034543991088867188e+00 -4.427034854888916016e+00
1.049143981933593750e+02 9.682474517822265625e+01 1.058276977539062500e+02 9.694776153564453125e+01 4.632044792175292969e+00 -2.995890855789184570e+00 1.049143981933593750e+02 9.682474517822265625e+01 1.058276977539062500e+02 9.694776153564453125e+01 4.632044792175292969e+00 -2.995890855789184570e+00
1.036758270263671875e+02 9.707293701171875000e+01 1.036345062255859375e+02 9.692268371582031250e+01 2.798400163650512695e+00 -2.678816318511962891e+00 1.036758270263671875e+02 9.707293701171875000e+01 1.036345062255859375e+02 9.692268371582031250e+01 2.798400163650512695e+00 -2.678816318511962891e+00
1.064646148681640625e+02 9.653895568847656250e+01 1.041569824218750000e+02 9.674587249755859375e+01 3.016466856002807617e+00 -2.866713762283325195e+00 1.064646148681640625e+02 9.653895568847656250e+01 1.041569824218750000e+02 9.674587249755859375e+01 3.016466856002807617e+00 -2.866713762283325195e+00
1.113479309082031250e+02 9.656146240234375000e+01 1.053746871948242188e+02 9.723847198486328125e+01 4.159367084503173828e+00 -3.346535682678222656e+00 1.113479309082031250e+02 9.656146240234375000e+01 1.053746871948242188e+02 9.723847198486328125e+01 4.159367084503173828e+00 -3.346535682678222656e+00
1.039105072021484375e+02 9.676751708984375000e+01 1.054003067016601562e+02 9.623300933837890625e+01 3.736333608627319336e+00 -2.841278791427612305e+00 1.039105072021484375e+02 9.676751708984375000e+01 1.054003067016601562e+02 9.623300933837890625e+01 3.736333608627319336e+00 -2.841278791427612305e+00
1.051909790039062500e+02 9.688106536865234375e+01 1.081079559326171875e+02 9.676238250732421875e+01 3.525517702102661133e+00 -3.425716161727905273e+00 1.051909790039062500e+02 9.688106536865234375e+01 1.081079559326171875e+02 9.676238250732421875e+01 3.525517702102661133e+00 -3.425716161727905273e+00
1.045256805419921875e+02 9.681725311279296875e+01 1.058293228149414062e+02 9.671122741699218750e+01 4.081729412078857422e+00 -2.873979806900024414e+00 1.045256805419921875e+02 9.681725311279296875e+01 1.058293228149414062e+02 9.671122741699218750e+01 4.081729412078857422e+00 -2.873979806900024414e+00
1.042653503417968750e+02 9.721507263183593750e+01 1.068677749633789062e+02 9.708373260498046875e+01 2.602067708969116211e+00 -2.576886892318725586e+00 1.042653503417968750e+02 9.721507263183593750e+01 1.068677749633789062e+02 9.708373260498046875e+01 2.602067708969116211e+00 -2.576886892318725586e+00
1.080545349121093750e+02 9.659353637695312500e+01 1.144616012573242188e+02 9.639755249023437500e+01 2.995720863342285156e+00 -6.843020915985107422e+00 1.080545349121093750e+02 9.659353637695312500e+01 1.144616012573242188e+02 9.639755249023437500e+01 2.995720863342285156e+00 -6.843020915985107422e+00
1.097399978637695312e+02 9.617456817626953125e+01 1.140775146484375000e+02 9.580848693847656250e+01 6.902415752410888672e+00 -3.690846920013427734e+00 1.097399978637695312e+02 9.617456817626953125e+01 1.140775146484375000e+02 9.580848693847656250e+01 6.902415752410888672e+00 -3.690846920013427734e+00
1.142394256591796875e+02 9.603105926513671875e+01 1.083303070068359375e+02 9.580432128906250000e+01 5.688702106475830078e+00 -3.689697027206420898e+00 1.142394256591796875e+02 9.603105926513671875e+01 1.083303070068359375e+02 9.580432128906250000e+01 5.688702106475830078e+00 -3.689697027206420898e+00
1.051193008422851562e+02 9.655825042724609375e+01 1.071170883178710938e+02 9.672781372070312500e+01 3.153377532958984375e+00 -3.282533884048461914e+00 1.051193008422851562e+02 9.655825042724609375e+01 1.071170883178710938e+02 9.672781372070312500e+01 3.153377532958984375e+00 -3.282533884048461914e+00
1.073702926635742188e+02 9.703094482421875000e+01 1.051898880004882812e+02 9.713662719726562500e+01 2.905037164688110352e+00 -4.163021564483642578e+00 1.073702926635742188e+02 9.703094482421875000e+01 1.051898880004882812e+02 9.713662719726562500e+01 2.905037164688110352e+00 -4.163021564483642578e+00
1.111844787597656250e+02 9.577830505371093750e+01 1.151863632202148438e+02 9.569931030273437500e+01 7.877786636352539062e+00 -3.020912885665893555e+00 1.111844787597656250e+02 9.577830505371093750e+01 1.151863632202148438e+02 9.569931030273437500e+01 7.877786636352539062e+00 -3.020912885665893555e+00
1.119841003417968750e+02 9.618970489501953125e+01 1.068271102905273438e+02 9.635635375976562500e+01 5.787909030914306641e+00 -3.067045688629150391e+00 1.119841003417968750e+02 9.618970489501953125e+01 1.068271102905273438e+02 9.635635375976562500e+01 5.787909030914306641e+00 -3.067045688629150391e+00
1.035626144409179688e+02 9.714791107177734375e+01 1.037087326049804688e+02 9.693341064453125000e+01 2.971440792083740234e+00 -2.633137702941894531e+00 1.035626144409179688e+02 9.714791107177734375e+01 1.037087326049804688e+02 9.693341064453125000e+01 2.971440792083740234e+00 -2.633137702941894531e+00
1.070153350830078125e+02 9.579897308349609375e+01 1.075116806030273438e+02 9.570515441894531250e+01 3.248329401016235352e+00 -4.057093620300292969e+00 1.070153350830078125e+02 9.579897308349609375e+01 1.075116806030273438e+02 9.570515441894531250e+01 3.248329401016235352e+00 -4.057093620300292969e+00
1.092680282592773438e+02 9.695808410644531250e+01 1.057506942749023438e+02 9.686688995361328125e+01 2.992717742919921875e+00 -3.272020339965820312e+00 1.092680282592773438e+02 9.695808410644531250e+01 1.057506942749023438e+02 9.686688995361328125e+01 2.992717742919921875e+00 -3.272020339965820312e+00
1.131278839111328125e+02 9.641983795166015625e+01 1.113691024780273438e+02 9.652210235595703125e+01 2.951151609420776367e+00 -4.475333690643310547e+00 1.131278839111328125e+02 9.641983795166015625e+01 1.113691024780273438e+02 9.652210235595703125e+01 2.951151609420776367e+00 -4.475333690643310547e+00
1.041147384643554688e+02 9.675928497314453125e+01 1.048414459228515625e+02 9.698541259765625000e+01 2.984915018081665039e+00 -2.860867500305175781e+00 1.041147384643554688e+02 9.675928497314453125e+01 1.048414459228515625e+02 9.698541259765625000e+01 2.984915018081665039e+00 -2.860867500305175781e+00
1.122326736450195312e+02 9.612278747558593750e+01 1.083978118896484375e+02 9.650391387939453125e+01 3.175307989120483398e+00 -5.948349952697753906e+00 1.122326736450195312e+02 9.612278747558593750e+01 1.083978118896484375e+02 9.650391387939453125e+01 3.175307989120483398e+00 -5.948349952697753906e+00
1.135441284179687500e+02 9.623912048339843750e+01 1.072264175415039062e+02 9.625898742675781250e+01 6.501204967498779297e+00 -4.719098567962646484e+00 1.135441284179687500e+02 9.623912048339843750e+01 1.072264175415039062e+02 9.625898742675781250e+01 6.501204967498779297e+00 -4.719098567962646484e+00
1.037679443359375000e+02 9.732253265380859375e+01 1.051415176391601562e+02 9.724301147460937500e+01 2.473061323165893555e+00 -2.468919277191162109e+00 1.037679443359375000e+02 9.732253265380859375e+01 1.051415176391601562e+02 9.724301147460937500e+01 2.473061323165893555e+00 -2.468919277191162109e+00
